0,34.40
1,37.60
2,34.40
3,34.40
4,34.40
5,34.40
6,34.40
7,34.40
8,34.40
9,34.40
10,37.60
11,34.40
12,34.40
13,34.40
14,34.40
15,34.40
16,34.40
17,34.40
18,34.40
19,37.60
20,34.40
21,34.40
22,34.40
23,34.40
24,34.40
25,34.40
26,34.40
27,34.40
28,37.60
29,34.40
30,34.40
31,34.40
32,34.40
33,34.40
34,34.40
35,34.40
36,34.40
37,37.60
38,34.40
39,34.40
40,34.40
41,34.40
42,34.40
43,34.40
44,34.40
45,34.40
46,36.96
47,34.40
48,34.40
49,34.40
50,34.40
51,34.40
52,34.40
53,34.40
54,34.40
55,36.53
56,34.40
57,34.40
58,34.40
59,34.40
60,34.40
61,34.40
62,34.40
63,34.40
64,36.53
65,34.40
66,34.40
67,34.40
68,34.40
69,34.40
70,34.40
71,34.40
72,34.40
73,36.32
74,34.40
75,34.40
76,34.40
77,34.40
78,34.40
79,34.40
80,34.40
81,34.40
82,34.40
83,34.40
84,34.40
85,34.40
86,34.40
87,34.40
88,34.40
89,34.40
90,34.40
91,34.40
92,34.40
93,34.40
94,34.40
95,34.40
96,34.40
97,34.40
98,34.40
99,34.40
100,34.40
101,34.40
102,34.40
103,34.40
104,34.40
105,34.40
106,34.40
107,34.40
108,34.40
109,34.40
110,34.40
111,34.40
112,34.40
