0,1730.52,0.89,1.91
1,1730.52,0.89,1.91
2,1820.12,0.89,1.91
3,1820.12,0.89,1.91
4,1820.12,0.89,1.91
5,1551.32,0.89,1.91
6,1461.73,0.89,1.91
7,1551.32,0.89,1.91
8,1461.73,0.89,1.91
9,1461.73,0.89,1.91
10,1461.73,0.89,1.91
11,1461.73,0.89,1.91
12,2268.12,0.89,1.91
13,1730.52,0.89,1.91
14,1461.73,0.89,1.91
15,1461.73,0.89,1.91
16,1461.73,0.89,1.91
17,1461.73,0.89,1.91
18,1461.73,0.89,1.91
19,1461.73,0.89,1.91
20,1461.73,0.89,1.91
21,1461.73,0.89,1.91
22,1461.73,0.89,1.91
23,1461.73,0.89,1.91
24,1461.73,0.89,1.91
25,1461.73,0.89,1.91
