DEBUG:root:Time[0.00000 ms]: Job[ 0], ARRIVE, gpt-2
DEBUG:root:Time[0.00000 ms]: Job[ 0], START, G12-G13
DEBUG:root:Time[113.59887 ms]: Job[ 1], ARRIVE, gpt-2
DEBUG:root:Time[113.59887 ms]: Job[ 1], START, G8-G9
DEBUG:root:Time[1198.86258 ms]: Job[ 2], ARRIVE, mobilenet-2
DEBUG:root:Time[1198.86258 ms]: Job[ 2], START, G4-G5
DEBUG:root:Time[1621.95716 ms]: Job[ 3], ARRIVE, gpt-4
DEBUG:root:Time[1621.95716 ms]: Job[ 3], START, G0-G1-G2-G3
DEBUG:root:Time[1674.19546 ms]: Job[ 4], ARRIVE, mobilenet-1
DEBUG:root:Time[1674.19546 ms]: Job[ 4], START, G14
DEBUG:root:Time[1993.44555 ms]: Job[ 5], ARRIVE, gpt-2
DEBUG:root:Time[1993.44555 ms]: Job[ 5], START, G10-G11
DEBUG:root:Time[2815.55264 ms]: Job[ 2], END, 1616.6900584795162
DEBUG:root:Time[3023.57319 ms]: Job[ 6], ARRIVE, gpt-4
DEBUG:root:Time[3023.57319 ms]: Job[ 6], START, G4-G5-G6-G7
DEBUG:root:Time[3316.69546 ms]: Job[ 4], END, 1642.4999999999998
DEBUG:root:Time[5030.80324 ms]: Job[ 7], ARRIVE, gpt-2
DEBUG:root:Time[5030.80324 ms]: Job[ 7], START, G14-G15
DEBUG:root:Time[5664.64441 ms]: Job[ 3], END, 4042.687251461982
DEBUG:root:Time[6402.27373 ms]: Job[ 1], END, 6288.6748538011825
DEBUG:root:Time[6641.57742 ms]: Job[ 8], ARRIVE, gpt-4
DEBUG:root:Time[6641.57742 ms]: Job[ 8], START, G0-G1-G2-G3
DEBUG:root:Time[7565.33642 ms]: Job[ 9], ARRIVE, gpt-4
DEBUG:root:Time[7695.97700 ms]: Job[10], ARRIVE, resnet50-4
DEBUG:root:Time[7855.98958 ms]: Job[ 9], START, G8-G9-G10-G11
DEBUG:root:Time[7870.41495 ms]: Job[ 5], END, 5876.969395711487
DEBUG:root:Time[8019.10262 ms]: Job[11], ARRIVE, resnet50-4
DEBUG:root:Time[8079.66118 ms]: Job[12], ARRIVE, gpt-2
DEBUG:root:Time[8195.66492 ms]: Job[13], ARRIVE, gpt-4
DEBUG:root:Time[8224.96766 ms]: Job[14], ARRIVE, gpt-4
DEBUG:root:Time[9422.85912 ms]: Job[15], ARRIVE, gpt-4
DEBUG:root:Time[9612.54548 ms]: Job[16], ARRIVE, resnet50-2
DEBUG:root:Time[10600.51668 ms]: Job[17], ARRIVE, resnet50-1
DEBUG:root:Time[11379.51708 ms]: Job[ 7], END, 6348.71384015594
DEBUG:root:Time[11381.40174 ms]: Job[17], START, G14
DEBUG:root:Time[11691.14706 ms]: Job[ 0], END, 11691.147056530212
DEBUG:root:Time[11695.41174 ms]: Job[12], START, G12-G13
DEBUG:root:Time[11730.77597 ms]: Job[18], ARRIVE, vgg16-2
DEBUG:root:Time[13132.16864 ms]: Job[16], START, G14-G15
DEBUG:root:Time[13160.79174 ms]: Job[17], END, 2560.2750610262865
DEBUG:root:Time[13911.44998 ms]: Job[19], ARRIVE, gpt-4
DEBUG:root:Time[14219.98489 ms]: Job[20], ARRIVE, resnet50-2
DEBUG:root:Time[14748.96761 ms]: Job[21], ARRIVE, mobilenet-1
DEBUG:root:Time[14797.20968 ms]: Job[22], ARRIVE, vgg16-4
DEBUG:root:Time[14832.91121 ms]: Job[23], ARRIVE, mobilenet-2
DEBUG:root:Time[15097.16592 ms]: Job[24], ARRIVE, vgg16-4
DEBUG:root:Time[15580.01809 ms]: Job[25], ARRIVE, mobilenet-2
DEBUG:root:Time[16190.05231 ms]: Job[21], START, G14
DEBUG:root:Time[16190.36874 ms]: Job[16], END, 6577.823257209975
DEBUG:root:Time[16194.03203 ms]: Job[ 9], END, 8628.695611344247
DEBUG:root:Time[16201.98179 ms]: Job[23], START, G8-G9
DEBUG:root:Time[16201.98179 ms]: Job[25], START, G10-G11
DEBUG:root:Time[16303.18388 ms]: Job[26], ARRIVE, gpt-4
DEBUG:root:Time[16560.14483 ms]: Job[27], ARRIVE, gpt-2
DEBUG:root:Time[17651.99785 ms]: Job[23], END, 2819.0866380845982
DEBUG:root:Time[17661.94522 ms]: Job[27], START, G8-G9
DEBUG:root:Time[17985.22808 ms]: Job[28], ARRIVE, gpt-4
DEBUG:root:Time[18033.35660 ms]: Job[25], END, 2453.3385139827715
DEBUG:root:Time[18038.70935 ms]: Job[20], START, G10-G11
DEBUG:root:Time[18292.45231 ms]: Job[21], END, 3543.4846924101985
DEBUG:root:Time[19790.71203 ms]: Job[13], START, G0-G1-G2-G14
DEBUG:root:Time[19815.39074 ms]: Job[29], ARRIVE, gpt-2
DEBUG:root:Time[19815.39074 ms]: Job[29], START, G3-G15
DEBUG:root:Time[19828.34140 ms]: Job[ 8], END, 13186.763976608196
DEBUG:root:Time[20413.85842 ms]: Job[20], END, 6193.873521587186
DEBUG:root:Time[21800.63463 ms]: Job[30], ARRIVE, gpt-4
DEBUG:root:Time[21843.74206 ms]: Job[31], ARRIVE, mobilenet-2
DEBUG:root:Time[21843.74206 ms]: Job[31], START, G10-G11
DEBUG:root:Time[23476.01708 ms]: Job[32], ARRIVE, gpt-4
DEBUG:root:Time[23561.76748 ms]: Job[31], END, 1718.0254191034292
DEBUG:root:Time[24615.24838 ms]: Job[33], ARRIVE, gpt-2
DEBUG:root:Time[25499.16861 ms]: Job[34], ARRIVE, gpt-2
DEBUG:root:Time[25499.16861 ms]: Job[34], START, G10-G11
DEBUG:root:Time[25613.83538 ms]: Job[35], ARRIVE, gpt-4
DEBUG:root:Time[25698.95078 ms]: Job[36], ARRIVE, mobilenet-1
DEBUG:root:Time[25723.86485 ms]: Job[37], ARRIVE, gpt-4
DEBUG:root:Time[25823.18856 ms]: Job[38], ARRIVE, mobilenet-4
DEBUG:root:Time[26918.28944 ms]: Job[39], ARRIVE, gpt-2
DEBUG:root:Time[27696.33042 ms]: Job[40], ARRIVE, gpt-4
DEBUG:root:Time[28511.21755 ms]: Job[41], ARRIVE, gpt-4
DEBUG:root:Time[29096.37625 ms]: Job[29], END, 9280.985510912968
DEBUG:root:Time[29098.66135 ms]: Job[36], START, G15
DEBUG:root:Time[29618.11331 ms]: Job[34], END, 4118.944697855797
DEBUG:root:Time[29624.58067 ms]: Job[33], START, G10-G11
DEBUG:root:Time[30023.90240 ms]: Job[39], START, G8-G9
DEBUG:root:Time[30028.10343 ms]: Job[27], END, 13467.958593648767
DEBUG:root:Time[30212.27761 ms]: Job[30], START, G4-G5-G6-G7
DEBUG:root:Time[30221.27389 ms]: Job[ 6], END, 27197.700701754304
DEBUG:root:Time[30609.76135 ms]: Job[36], END, 4910.810566626085
DEBUG:root:Time[31109.36536 ms]: Job[42], ARRIVE, vgg16-4
DEBUG:root:Time[31528.95289 ms]: Job[12], END, 23449.291709274494
DEBUG:root:Time[31535.82628 ms]: Job[40], START, G12-G3-G13-G15
DEBUG:root:Time[32362.95428 ms]: Job[43], ARRIVE, gpt-2
DEBUG:root:Time[32639.23738 ms]: Job[44], ARRIVE, vgg16-2
DEBUG:root:Time[32723.83553 ms]: Job[45], ARRIVE, gpt-4
DEBUG:root:Time[32738.90545 ms]: Job[18], START, G6-G7
DEBUG:root:Time[32738.90545 ms]: Job[43], START, G4-G5
DEBUG:root:Time[32738.95714 ms]: Job[30], END, 10938.32251357393
DEBUG:root:Time[32936.83967 ms]: Job[46], ARRIVE, mobilenet-2
DEBUG:root:Time[33010.72050 ms]: Job[47], ARRIVE, gpt-2
DEBUG:root:Time[33038.79892 ms]: Job[48], ARRIVE, gpt-4
DEBUG:root:Time[33303.89187 ms]: Job[49], ARRIVE, mobilenet-2
DEBUG:root:Time[33316.00418 ms]: Job[50], ARRIVE, gpt-4
DEBUG:root:Time[33622.60889 ms]: Job[51], ARRIVE, gpt-2
DEBUG:root:Time[34841.05468 ms]: Job[40], END, 7144.724257252503
DEBUG:root:Time[34842.56393 ms]: Job[47], START, G12-G13
DEBUG:root:Time[34845.28572 ms]: Job[52], ARRIVE, gpt-4
DEBUG:root:Time[35134.84510 ms]: Job[53], ARRIVE, vgg16-1
DEBUG:root:Time[35134.84510 ms]: Job[53], START, G15
DEBUG:root:Time[35352.03033 ms]: Job[54], ARRIVE, gpt-4
DEBUG:root:Time[35634.83751 ms]: Job[55], ARRIVE, mobilenet-2
DEBUG:root:Time[36288.20510 ms]: Job[53], END, 1153.3600000000006
DEBUG:root:Time[37305.36319 ms]: Job[56], ARRIVE, gpt-4
DEBUG:root:Time[37407.24185 ms]: Job[57], ARRIVE, vgg16-4
DEBUG:root:Time[37481.11265 ms]: Job[58], ARRIVE, mobilenet-2
DEBUG:root:Time[37695.32594 ms]: Job[59], ARRIVE, resnet50-2
DEBUG:root:Time[37913.93890 ms]: Job[43], END, 5550.984625003199
DEBUG:root:Time[37915.12956 ms]: Job[46], START, G4-G5
DEBUG:root:Time[37924.24814 ms]: Job[49], START, G8-G9
DEBUG:root:Time[37946.52543 ms]: Job[39], END, 11028.235981915703
DEBUG:root:Time[39326.51247 ms]: Job[49], END, 6022.620602545387
DEBUG:root:Time[39329.83411 ms]: Job[55], START, G8-G9
DEBUG:root:Time[39329.83411 ms]: Job[58], START, G3-G15
DEBUG:root:Time[39540.97112 ms]: Job[46], END, 6604.131442629325
DEBUG:root:Time[39814.73001 ms]: Job[51], START, G12-G13
DEBUG:root:Time[39815.18023 ms]: Job[47], END, 6804.45972905813
DEBUG:root:Time[40853.70077 ms]: Job[55], END, 5218.863260838065
DEBUG:root:Time[40858.32533 ms]: Job[59], START, G8-G9
DEBUG:root:Time[40916.09701 ms]: Job[48], START, G4-G5-G6-G7
DEBUG:root:Time[40924.19668 ms]: Job[18], END, 29193.420710545175
DEBUG:root:Time[42084.20667 ms]: Job[58], END, 4603.094022146855
DEBUG:root:Time[43442.77654 ms]: Job[48], END, 10403.977622578845
DEBUG:root:Time[43451.71325 ms]: Job[50], START, G4-G5-G6-G7
DEBUG:root:Time[43738.52270 ms]: Job[59], END, 6043.1967623644305
DEBUG:root:Time[49897.66396 ms]: Job[33], END, 25282.415582252484
DEBUG:root:Time[49982.67730 ms]: Job[38], START, G8-G9-G10-G11
DEBUG:root:Time[50021.08004 ms]: Job[50], END, 16705.075855817202
DEBUG:root:Time[50045.75421 ms]: Job[44], START, G4-G5
DEBUG:root:Time[51941.05707 ms]: Job[38], END, 26117.868500884477
DEBUG:root:Time[51943.86649 ms]: Job[14], START, G8-G9-G10-G11
DEBUG:root:Time[57884.91912 ms]: Job[44], END, 25245.681740020325
DEBUG:root:Time[57892.36337 ms]: Job[15], START, G4-G5-G6-G7
DEBUG:root:Time[59491.29183 ms]: Job[51], END, 25868.682930870797
DEBUG:root:Time[60585.90707 ms]: Job[19], START, G12-G13-G14-G15
DEBUG:root:Time[60585.90707 ms]: Job[26], START, G0-G1-G2-G3
DEBUG:root:Time[60662.75339 ms]: Job[13], END, 52467.08846885937
DEBUG:root:Time[65130.63047 ms]: Job[14], END, 56905.66280817629
DEBUG:root:Time[65154.17943 ms]: Job[28], START, G8-G9-G10-G11
DEBUG:root:Time[66134.09085 ms]: Job[15], END, 56711.23173162115
DEBUG:root:Time[66143.18770 ms]: Job[32], START, G4-G5-G6-G7
DEBUG:root:Time[71300.15281 ms]: Job[19], END, 57388.70282691093
DEBUG:root:Time[75868.42516 ms]: Job[28], END, 57883.197080392565
DEBUG:root:Time[75891.97413 ms]: Job[35], START, G12-G13-G14-G15
DEBUG:root:Time[75891.97413 ms]: Job[37], START, G8-G9-G10-G11
DEBUG:root:Time[79329.95167 ms]: Job[32], END, 55853.93458996936
DEBUG:root:Time[79353.49822 ms]: Job[41], START, G4-G5-G6-G7
DEBUG:root:Time[87595.22571 ms]: Job[41], END, 59084.0081566553
DEBUG:root:Time[87783.60778 ms]: Job[26], END, 71480.4238984052
DEBUG:root:Time[87783.61019 ms]: Job[45], START, G4-G5-G6-G7
DEBUG:root:Time[87783.61019 ms]: Job[52], START, G0-G1-G2-G3
DEBUG:root:Time[97320.46559 ms]: Job[37], END, 71596.60074277026
DEBUG:root:Time[97344.01456 ms]: Job[54], START, G8-G9-G10-G11
DEBUG:root:Time[103089.67483 ms]: Job[35], END, 77475.83945518106
DEBUG:root:Time[103113.22380 ms]: Job[56], START, G12-G13-G14-G15
DEBUG:root:Time[109212.10166 ms]: Job[45], END, 76488.26612456582
DEBUG:root:Time[109235.65062 ms]: Job[10], START, G4-G5-G6-G7
DEBUG:root:Time[112254.54157 ms]: Job[10], END, 104558.56457448908
DEBUG:root:Time[112273.31507 ms]: Job[11], START, G4-G5-G6-G7
DEBUG:root:Time[114981.31089 ms]: Job[52], END, 80136.02517956845
DEBUG:root:Time[115601.83586 ms]: Job[11], END, 107582.73324002358
